id,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,device,FoM,Gain,PM,GBW,Power
7892,0,0,3,3,0,0,0,5,7,3,3,5,0,6,16,3,7,6,0,5,0,3,16,5,0,131480,-6.496031773,179.4985805597668,2.8480437795848292,216.61422114274637
7893,0,0,1,1,0,0,0,5,8,0,1,5,0,6,11,1,8,6,0,5,0,0,11,5,0,121160,76.41387372259817,37.46584985520104,2.8190962281560434,232.6754892832654
7894,0,0,2,0,0,0,0,5,6,2,2,5,0,6,21,0,6,6,0,5,0,2,21,5,0,81775.5,-14.65938896,177.5690583,1.988868356725651,243.21078522609474
7895,0,0,2,3,0,0,0,5,10,6,2,5,0,6,8,3,10,6,0,5,0,6,8,5,0,197546,84.12977694452346,41.06357324698681,2.287687019712137,115.80528179320953
7896,0,0,1,0,0,0,0,5,2,5,1,5,0,6,22,0,2,6,0,5,0,5,22,5,0,248987,38.25791032,28.50634833576934,2.497448842655464,100.30438708267756
7897,0,0,1,4,0,0,0,5,8,0,1,5,0,6,14,4,8,6,0,5,0,0,14,5,0,476131,95.18420531970777,8.348194384,3.9279970581955186,82.49824225256323
7898,0,0,1,1,0,0,0,5,9,1,1,5,0,6,16,1,9,6,0,5,0,1,16,5,0,308317,0.8985392922756319,56.14647789258525,3.712202277160658,120.40212758818548
7899,0,0,4,2,0,0,0,5,3,1,4,5,0,6,23,2,3,6,0,5,0,1,23,5,0,70551.7,-3.424919256,179.9617252948863,1.3007758318750011,184.37200405872588
7900,0,0,3,1,0,0,0,5,1,2,3,5,0,6,7,1,1,6,0,5,0,2,7,5,0,285269,82.85903151459655,54.18473492992096,1.7955945494450558,62.943907310119776
7901,0,0,3,1,0,0,0,5,7,7,3,5,0,6,3,1,7,6,0,5,0,7,3,5,0,185707,56.54029059929346,2.565599558967249,2.433944215949569,131.0636764338215
7902,0,0,2,2,0,0,0,5,6,6,2,5,0,6,20,2,6,6,0,5,0,6,20,5,0,97306.1,98.37138026894291,-38.15505228,3.4986223347345557,359.54809973213963
7903,0,0,2,4,0,0,0,5,9,8,2,5,0,6,9,4,9,6,0,5,0,8,9,5,0,248963,88.59230956561544,54.81381209308524,2.684142346819673,107.81290178940938
7904,0,0,4,3,0,0,0,5,1,0,4,5,0,6,10,3,1,6,0,5,0,0,10,5,0,205572,84.37917663612072,53.21745717907611,2.200199154,107.02815335068102
7905,0,0,2,1,0,0,0,5,9,3,2,5,0,6,18,1,9,6,0,5,0,3,18,5,0,228956,49.13584260358207,50.60926969564549,2.548782860714227,111.32195097373413
7906,0,0,4,0,0,0,0,5,3,2,4,5,0,6,6,0,3,6,0,5,0,2,6,5,0,224160,84.02127494,49.20799612387984,2.5163758867484307,112.25802492632187
7907,0,0,1,0,0,0,0,5,8,0,1,5,0,6,9,0,8,6,0,5,0,0,9,5,0,206850,93.82793724277536,36.22895418847433,2.496088370009417,120.67142228713644
7908,0,0,3,2,0,0,0,5,5,6,3,5,0,6,15,2,5,6,0,5,0,6,15,5,0,39223.5,41.40056656994876,52.54630782722986,0.9579735573230295,244.23459337464263
7909,0,0,4,1,0,0,0,5,1,1,4,5,0,6,18,1,1,6,0,5,0,1,18,5,0,513160,39.30399873632949,57.04475805254992,3.117044143122871,60.742149487934974
7910,0,0,2,2,0,0,0,5,10,2,2,5,0,6,5,2,10,6,0,5,0,2,5,5,0,167449,103.1594984544132,9.596501067527143,3.5480521228755757,211.88852264722846
7911,0,0,3,0,0,0,0,5,6,8,3,5,0,6,9,0,6,6,0,5,0,8,9,5,0,116584,83.55257917827669,20.23918793667199,2.685354014202586,230.33641101717097
7912,0,0,3,0,0,0,0,5,5,2,3,5,0,6,10,0,5,6,0,5,0,2,10,5,0,122846,84.25491183749878,25.89283650894212,3.2578649173025287,265.1991043503678
7913,0,0,4,2,0,0,0,5,0,4,4,5,0,6,18,2,0,6,0,5,0,4,18,5,0,345016,40.31865405101831,-9.454376822,4.069440679626185,117.94933219404852
7914,0,0,2,1,0,0,0,5,7,5,2,5,0,6,17,1,7,6,0,5,0,5,17,5,0,91672.7,36.50739514,-17.78739697,4.032775531232227,439.9101947725143
7915,0,0,1,0,0,0,0,5,0,7,1,5,0,6,11,0,0,6,0,5,0,7,11,5,0,238204,66.38897510964028,54.86969447634603,2.586590148951587,108.58718363048425
7916,0,0,2,4,0,0,0,5,8,8,2,5,0,6,7,4,8,6,0,5,0,8,7,5,0,226329,94.35006218976979,7.069513806816495,3.585421296996632,158.41634509924188
7917,0,0,0,4,0,0,0,5,4,5,0,5,0,6,2,4,4,6,0,5,0,5,2,5,0,483163,87.84424257508331,59.29727925325155,2.827139011475713,58.51315211379417
7918,0,0,1,1,0,0,0,5,9,1,1,5,0,6,14,1,9,6,0,5,0,1,14,5,0,224880,77.30678188677284,54.72018773371809,2.450018545898758,108.9478186543382
7919,0,0,1,1,0,0,0,5,4,5,1,5,0,6,20,1,4,6,0,5,0,5,20,5,0,323438,81.09493064,56.22547731666641,2.5306143554032867,78.24109583299695
7920,0,0,0,0,0,0,0,5,7,1,0,5,0,6,9,0,7,6,0,5,0,1,9,5,0,593464,85.88215411083736,55.24873098914966,3.046228393577629,51.32962392963396
7921,0,0,0,4,0,0,0,5,2,6,0,5,0,6,2,4,2,6,0,5,0,6,2,5,0,238756,83.02054308068296,48.82833315088037,2.640037256,110.57469784904714
7922,0,0,3,2,0,0,0,5,8,4,3,5,0,6,15,2,8,6,0,5,0,4,15,5,0,197572,37.29581490395249,-15.49646962,2.439128855,123.4551887566062
7923,0,0,3,3,0,0,0,5,6,9,3,5,0,6,24,3,6,6,0,5,0,9,24,5,0,88552,102.8735134245654,75.35121128062279,2.860441507999838,323.0239303459931
7924,0,0,3,4,0,0,0,5,6,7,3,5,0,6,18,4,6,6,0,5,0,7,18,5,0,155922,35.62445197153342,37.17584639688711,2.294647168807594,147.16635040645926
7925,0,0,0,1,0,0,0,5,1,0,0,5,0,6,23,1,1,6,0,5,0,0,23,5,0,282690,-7.976994348,67.62387922010232,3.790625428348103,134.0912458292866
7926,0,0,3,2,0,0,0,5,8,0,3,5,0,6,0,2,8,6,0,5,0,0,0,5,0,182114,98.28422408549535,8.783865932591585,2.5187449832155533,138.3059502957243
7927,0,0,4,1,0,0,0,5,2,3,4,5,0,6,14,1,2,6,0,5,0,3,14,5,0,187440,92.62414116853405,9.707985734685572,1.734255270066819,92.52322183455074
7928,0,0,2,3,0,0,0,5,9,7,2,5,0,6,3,3,9,6,0,5,0,7,3,5,0,135461,53.98260110545088,-8.438672705,2.224051334072329,164.18388569937687
7929,0,0,2,4,0,0,0,5,9,4,2,5,0,6,21,4,9,6,0,5,0,4,21,5,0,233574,-7.161895473,177.6532271902843,4.491897523851351,192.3115382641626
7930,0,0,1,4,0,0,0,5,2,5,1,5,0,6,9,4,2,6,0,5,0,5,9,5,0,253779,85.56819689709397,24.12704469457223,2.597423343035536,102.34981393399518
7931,0,0,4,1,0,0,0,5,4,4,4,5,0,6,13,1,4,6,0,5,0,4,13,5,0,424648,70.45388888,57.39717693538828,3.507142113924406,82.58939437
7932,0,0,3,3,0,0,0,5,8,1,3,5,0,6,19,3,8,6,0,5,0,1,19,5,0,59430,11.74383168,-25.09076961,1.831151114,308.1189827243984
7933,0,0,1,3,0,0,0,5,6,5,1,5,0,6,9,3,6,6,0,5,0,5,9,5,0,164011,99.39801009,-11.08176843,2.3305469341833183,142.09698948139564
7934,0,0,4,0,0,0,0,5,9,3,4,5,0,6,0,0,9,6,0,5,0,3,0,5,0,487221,85.09463444919848,59.71371126,2.677703697749706,54.95870863016385
7935,0,0,1,0,0,0,0,5,9,4,1,5,0,6,4,0,9,6,0,5,0,4,4,5,0,550915,89.32574378310213,55.05137549569941,3.429186933310036,62.24529978871578
7936,0,0,4,3,0,0,0,5,8,6,4,5,0,6,14,3,8,6,0,5,0,6,14,5,0,134858,101.8631077,-26.00411244,1.767978204607582,131.0992454735783
7937,0,0,0,0,0,0,0,5,7,3,0,5,0,6,4,0,7,6,0,5,0,3,4,5,0,619522,88.24303163289855,55.00280081745543,3.0893039798349142,49.86592856807207
7938,0,0,2,4,0,0,0,5,1,4,2,5,0,6,1,4,1,6,0,5,0,4,1,5,0,474997,54.71099252797502,55.77089069494426,3.585157364160271,75.47747384005102
7939,0,0,0,2,0,0,0,5,9,6,0,5,0,6,8,2,9,6,0,5,0,6,8,5,0,120075,101.3078638572887,-10.37451967,5.335233952438337,444.32512616600764
7940,0,0,4,2,0,0,0,5,5,1,4,5,0,6,19,2,5,6,0,5,0,1,19,5,0,72831.3,24.75991808243825,56.27384869517883,0.7073411129369765,97.12048431608066
7941,0,0,3,2,0,0,0,5,2,4,3,5,0,6,1,2,2,6,0,5,0,4,1,5,0,293727,57.19044866053473,42.47882461287396,2.485506787727459,84.61962257
7942,0,0,0,3,0,0,0,5,5,3,0,5,0,6,13,3,5,6,0,5,0,3,13,5,0,115874,73.87840640683693,40.97314942831716,2.536305661159069,218.8847939278068
7943,0,0,1,0,0,0,0,5,3,2,1,5,0,6,20,0,3,6,0,5,0,2,20,5,0,220290,95.78789113921047,-5.919961766,2.5795624519002427,117.09848163331257
7944,0,0,3,3,0,0,0,5,0,6,3,5,0,6,3,3,0,6,0,5,0,6,3,5,0,162161,51.15056755295746,-21.4907765,2.530185580837584,156.02922902779238
7945,0,0,3,3,0,0,0,5,5,0,3,5,0,6,13,3,5,6,0,5,0,0,13,5,0,119709,67.38723148468905,-6.646155916,3.550929110421977,296.6300871632022
7946,0,0,4,2,0,0,0,5,4,3,4,5,0,6,17,2,4,6,0,5,0,3,17,5,0,234123,4.912671911254834,-2.414183263,3.7200853154428377,158.89448347419253
7947,0,0,4,1,0,0,0,5,8,9,4,5,0,6,17,1,8,6,0,5,0,9,17,5,0,105294,40.33612556912443,39.70622318085507,2.677135404650058,254.2533672051644
7948,0,0,4,3,0,0,0,5,3,6,4,5,0,6,9,3,3,6,0,5,0,6,9,5,0,173460,96.89937178217616,-17.68617187,2.181391260220089,125.75759600023574
7949,0,0,2,4,0,0,0,5,4,9,2,5,0,6,19,4,4,6,0,5,0,9,19,5,0,191261,36.53305702920384,-15.84512676,2.555731548310415,133.6253365
7950,0,0,1,3,0,0,0,5,0,1,1,5,0,6,12,3,0,6,0,5,0,1,12,5,0,260667,83.08831585953045,54.13743772139285,2.529009993161597,97.02071966001056
7951,0,0,0,4,0,0,0,5,9,3,0,5,0,6,14,4,9,6,0,5,0,3,14,5,0,215675,98.35284484797229,-1.857672721,2.7016937925501603,125.26689660601184
7952,0,0,3,0,0,0,0,5,3,9,3,5,0,6,2,0,3,6,0,5,0,9,2,5,0,112491,77.62582372446641,42.79473878871287,1.119832977679829,99.54867302
7953,0,0,1,1,0,0,0,5,7,3,1,5,0,6,1,1,7,6,0,5,0,3,1,5,0,465560,52.70036014263634,54.88892227983951,3.616344901279654,77.67731122260619
7954,0,0,1,1,0,0,0,5,6,3,1,5,0,6,12,1,6,6,0,5,0,3,12,5,0,194247,84.92246811984772,38.04997586862937,2.322415008177389,119.55989066381406
7955,0,0,2,2,0,0,0,5,6,0,2,5,0,6,10,2,6,6,0,5,0,0,10,5,0,112416,86.62940401977303,3.867549343167428,3.668418949531959,326.3253406571981
7956,0,0,4,0,0,0,0,5,1,1,4,5,0,6,8,0,1,6,0,5,0,1,8,5,0,539604,85.52492911,56.34659666262456,3.295747297301502,61.07714726542987
7957,0,0,4,4,0,0,0,5,5,3,4,5,0,6,19,4,5,6,0,5,0,3,19,5,0,112833,38.74580392199412,14.57752327926969,2.7123518323491482,240.3863969183792
7958,0,0,3,3,0,0,0,5,8,6,3,5,0,6,5,3,8,6,0,5,0,6,5,5,0,176872,78.59729175098273,45.38102223896487,1.846531577596053,104.39931575354228
7959,0,0,1,2,0,0,0,5,9,9,1,5,0,6,11,2,9,6,0,5,0,9,11,5,0,242263,64.53417251461062,-7.428886785,2.877458778622774,118.77417429086465
7960,0,0,0,1,0,0,0,5,6,3,0,5,0,6,16,1,6,6,0,5,0,3,16,5,0,136999,-9.459956981,179.2322364223702,2.950711105230208,215.3819447755245
7961,0,0,0,4,0,0,0,5,8,7,0,5,0,6,3,4,8,6,0,5,0,7,3,5,0,163217,49.41685743763703,16.01340249855978,3.4048033773673496,208.6059281427394
7962,0,0,2,2,0,0,0,5,2,6,2,5,0,6,9,2,2,6,0,5,0,6,9,5,0,216979,102.8123744543566,-35.7263476,2.6125092847754288,120.40378491814549
7963,0,0,2,1,0,0,0,5,4,6,2,5,0,6,15,1,4,6,0,5,0,6,15,5,0,345783,36.22656418866265,18.82235612015156,2.373432896889653,68.63937489378173
7964,0,0,3,2,0,0,0,5,0,2,3,5,0,6,21,2,0,6,0,5,0,2,21,5,0,58763.7,-5.66570364,179.9960696757627,0.8680573155441793,147.71998964397739
7965,0,0,1,4,0,0,0,5,4,2,1,5,0,6,22,4,4,6,0,5,0,2,22,5,0,522735,41.60918274616868,59.80079151440547,2.993620305495894,57.26841144166535
7966,0,0,2,3,0,0,0,5,3,9,2,5,0,6,22,3,3,6,0,5,0,9,22,5,0,172040,43.62455124242852,47.14369854,2.425120624895724,140.9626031676194
7967,0,0,3,2,0,0,0,5,9,8,3,5,0,6,7,2,9,6,0,5,0,8,7,5,0,167602,88.53110505,39.27309960043479,3.240961577088452,193.3724882214086
7968,0,0,3,3,0,0,0,5,4,7,3,5,0,6,23,3,4,6,0,5,0,7,23,5,0,108547,-6.238144243,179.8267756315961,2.053150611538189,189.1485357990722
7969,0,0,0,4,0,0,0,5,0,6,0,5,0,6,21,4,0,6,0,5,0,6,21,5,0,271058,-7.134105442,67.17011447760952,5.763394626653437,212.62588179110878
7970,0,0,3,3,0,0,0,5,9,0,3,5,0,6,3,3,9,6,0,5,0,0,3,5,0,184992,46.41751517715294,-21.69579861,2.461607244986441,133.0656052686841
7971,0,0,2,4,0,0,0,5,5,2,2,5,0,6,20,4,5,6,0,5,0,2,20,5,0,157313,85.17410050207349,47.41682326382175,2.674693599191921,170.02368521304157
7972,0,0,1,2,0,0,0,5,8,4,1,5,0,6,19,2,8,6,0,5,0,4,19,5,0,133225,30.32384034024212,-29.16184271,1.087804678503035,81.65169288819929
7973,0,0,2,0,0,0,0,5,2,7,2,5,0,6,18,0,2,6,0,5,0,7,18,5,0,295841,40.56108603856493,20.40183202145591,2.481899796457121,83.89303026
7974,0,0,0,1,0,0,0,5,7,8,0,5,0,6,8,1,7,6,0,5,0,8,8,5,0,147579,87.93738954498713,55.56640543132068,2.7552228648749058,186.69477804260129
7975,0,0,2,2,0,0,0,5,9,7,2,5,0,6,20,2,9,6,0,5,0,7,20,5,0,221637,93.20167868104684,18.83446615781853,3.424884063867352,154.52672901489154
7976,0,0,0,1,0,0,0,5,3,5,0,5,0,6,5,1,3,6,0,5,0,5,5,5,0,176626,84.984133,18.39554663489153,2.400606183594004,135.91465489758042
7977,0,0,1,4,0,0,0,5,10,3,1,5,0,6,0,4,10,6,0,5,0,3,0,5,0,205025,95.52115305172191,39.40281105526146,2.483252210152936,121.11948348508409
7978,0,0,4,3,0,0,0,5,5,3,4,5,0,6,8,3,5,6,0,5,0,3,8,5,0,137178,81.77324855,31.35876022292243,3.7322469100357862,272.07328507747496
7979,0,0,2,0,0,0,0,5,6,1,2,5,0,6,12,0,6,6,0,5,0,1,12,5,0,186262,83.03162717478257,21.46270898,2.440754788000235,131.03879417166328
7980,0,0,3,0,0,0,0,5,1,1,3,5,0,6,20,0,1,6,0,5,0,1,20,5,0,350652,92.88801481665953,12.75820100036029,2.501762300104891,71.34601543
7981,0,0,4,1,0,0,0,5,1,0,4,5,0,6,17,1,1,6,0,5,0,0,17,5,0,193180,29.20568245829942,39.12165370523678,1.0393882959890761,53.804135831301174
7982,0,0,4,3,0,0,0,5,3,7,4,5,0,6,10,3,3,6,0,5,0,7,10,5,0,182682,100.4671320044723,-22.61009142,1.864094658216932,102.04041220355218
7983,0,0,0,3,0,0,0,5,6,9,0,5,0,6,20,3,6,6,0,5,0,9,20,5,0,109001,85.26360987320487,34.05736878577854,2.866571700770066,262.9858167145316
7984,0,0,2,1,0,0,0,5,0,1,2,5,0,6,8,1,0,6,0,5,0,1,8,5,0,226861,87.23809182338377,47.41057298980774,2.525575788158394,111.32701469879768
7985,0,0,1,2,0,0,0,5,6,9,1,5,0,6,5,2,6,6,0,5,0,9,5,5,0,195038,95.00140938820553,-8.665525461,2.4463323308899003,125.42849756918653
7986,0,0,0,1,0,0,0,5,7,4,0,5,0,6,9,1,7,6,0,5,0,4,9,5,0,348416,88.53637726729153,54.80470049652668,2.835122962,81.37177861968108
7987,0,0,1,3,0,0,0,5,3,10,1,5,0,6,10,3,3,6,0,5,0,10,10,5,0,170969,92.80221572840153,-6.658530317,1.6789034416141249,98.19929002416373
7988,0,0,4,1,0,0,0,5,3,5,4,5,0,6,19,1,3,6,0,5,0,5,19,5,0,129483,32.9825142,-8.092129592,1.111693435658138,85.85632366087734
7989,0,0,3,2,0,0,0,5,1,7,3,5,0,6,11,2,1,6,0,5,0,7,11,5,0,77701.5,68.01129711242831,36.35248889722182,1.110969449,142.97915088830328
7990,0,0,3,3,0,0,0,5,0,6,3,5,0,6,7,3,0,6,0,5,0,6,7,5,0,168435,94.60158214892638,-12.51958979,2.3472911191402206,139.3588695425666
7991,0,0,0,4,0,0,0,5,7,5,0,5,0,6,6,4,7,6,0,5,0,5,6,5,0,208771,93.99555064,19.11531852988325,3.882633589430639,185.97571451162466
7992,0,0,1,4,0,0,0,5,9,6,1,5,0,6,9,4,9,6,0,5,0,6,9,5,0,352446,88.52323123902444,55.08801373504949,3.056498500214194,86.72246245422544
7993,0,0,3,4,0,0,0,5,5,10,3,5,0,6,13,4,5,6,0,5,0,10,13,5,0,128017,71.64567891888478,45.77776848116918,2.518028259729998,196.69483425873113
7994,0,0,0,2,0,0,0,5,1,6,0,5,0,6,15,2,1,6,0,5,0,6,15,5,0,167771,32.32442863079753,39.56578003331807,2.4716895394131497,147.3251956
7995,0,0,2,4,0,0,0,5,4,3,2,5,0,6,6,4,4,6,0,5,0,3,6,5,0,364575,86.21083869838218,55.90933519984869,2.532591269805554,69.46694835920056
7996,0,0,0,0,0,0,0,5,3,1,0,5,0,6,13,0,3,6,0,5,0,1,13,5,0,299341,75.78153170956027,25.26882513719267,2.6841930024448017,89.67007534700565
7997,0,0,1,1,0,0,0,5,9,7,1,5,0,6,3,1,9,6,0,5,0,7,3,5,0,165271,53.68689438176236,-7.077772711,2.458819047604504,148.77498457711903
7998,0,0,1,2,0,0,0,5,9,6,1,5,0,6,18,2,9,6,0,5,0,6,18,5,0,267617,42.85533993985308,55.25161950147786,2.858930002361697,106.82916266013359
7999,0,0,3,2,0,0,0,5,0,4,3,5,0,6,0,2,0,6,0,5,0,4,0,5,0,271593,91.72355045312302,25.94490886379641,2.532362920091854,93.24109679159086
8000,0,0,0,3,0,0,0,5,7,1,0,5,0,6,23,3,7,6,0,5,0,1,23,5,0,97110.3,-11.21831036,143.2644924556381,2.893023769620393,297.9111144358933
8001,0,0,3,0,0,0,0,5,2,6,3,5,0,6,15,0,2,6,0,5,0,6,15,5,0,145210,4.715105667,-8.990415867,2.807407698710701,193.33432261625927
8002,0,0,3,0,0,0,0,5,2,10,3,5,0,6,21,0,2,6,0,5,0,10,21,5,0,101482,-2.533264603,170.2175096769073,2.441977344658147,240.6315745312614
8003,0,0,4,3,0,0,0,5,10,1,4,5,0,6,17,3,10,6,0,5,0,1,17,5,0,135893,35.73573397031308,-20.31263472,1.791354656976238,131.82096627318833
8004,0,0,3,0,0,0,0,5,4,6,3,5,0,6,20,0,4,6,0,5,0,6,20,5,0,205093,89.16237297190533,38.48386102002762,2.508256309302371,122.29848455590249
8005,0,0,4,3,0,0,0,5,6,3,4,5,0,6,0,3,6,6,0,5,0,3,0,5,0,165277,84.01038213069597,32.91248358496428,2.5011024342078008,151.32791823470907
8006,0,0,3,4,0,0,0,5,6,6,3,5,0,6,10,4,6,6,0,5,0,6,10,5,0,142300,84.82765656,17.66973759008956,2.431370385066078,170.86228988517766
8007,0,0,3,0,0,0,0,5,6,7,3,5,0,6,20,0,6,6,0,5,0,7,20,5,0,115972,75.77273180361816,13.64466898,1.394403761636226,120.23624337221277
8008,0,0,4,2,0,0,0,5,0,4,4,5,0,6,15,2,0,6,0,5,0,4,15,5,0,431249,38.05496192447811,5.926153330080465,3.532388464657247,81.91064708920476
8009,0,0,1,2,0,0,0,5,3,10,1,5,0,6,9,2,3,6,0,5,0,10,9,5,0,399995,93.44426004646643,-0.001251751,2.704920987237963,67.62386997932381
8010,0,0,0,2,0,0,0,5,8,0,0,5,0,6,3,2,8,6,0,5,0,0,3,5,0,159391,17.29841112822567,49.29629896356247,2.451414895419564,153.79882775185325
8011,0,0,2,3,0,0,0,5,5,1,2,5,0,6,22,3,5,6,0,5,0,1,22,5,0,140575,47.73371378612536,21.46421506324894,3.210271758843195,228.36718896270284
8012,0,0,0,1,0,0,0,5,8,10,0,5,0,6,16,1,8,6,0,5,0,10,16,5,0,174442,-6.231934391,63.27558903309061,4.439445872246746,254.49409386768932
8013,0,0,1,3,0,0,0,5,8,7,1,5,0,6,6,3,8,6,0,5,0,7,6,5,0,168785,98.76379305013053,-21.30291907,2.688930652706826,159.3109963981886
8014,0,0,1,4,0,0,0,5,9,6,1,5,0,6,2,4,9,6,0,5,0,6,2,5,0,214961,83.11662521783525,53.37143166779754,2.506590778352944,116.60676952344583
8015,0,0,2,2,0,0,0,5,1,10,2,5,0,6,19,2,1,6,0,5,0,10,19,5,0,81843.6,6.496051827977389,-29.2879364,1.5442757131309879,188.68619087271182
8016,0,0,3,0,0,0,0,5,9,2,3,5,0,6,20,0,9,6,0,5,0,2,20,5,0,219453,84.83322141841712,44.83836839054607,1.645008043,74.95946936025618
8017,0,0,3,1,0,0,0,5,1,2,3,5,0,6,15,1,1,6,0,5,0,2,15,5,0,286763,37.19828177639448,19.34512135016048,2.801358614392668,97.68898408764966
8018,0,0,0,4,0,0,0,5,9,1,0,5,0,6,14,4,9,6,0,5,0,1,14,5,0,226294,88.89800146270667,27.03899921101238,2.441685053114778,107.8987977195497
8019,0,0,0,0,0,0,0,5,1,10,0,5,0,6,3,0,1,6,0,5,0,10,3,5,0,340250,31.68705653795963,55.36048796411171,2.510873036826562,73.79494597579902
8020,0,0,3,1,0,0,0,5,7,0,3,5,0,6,14,1,7,6,0,5,0,0,14,5,0,129708,80.59559013953887,29.80116884746849,1.769245581172094,136.4021942495524
8021,0,0,4,4,0,0,0,5,2,10,4,5,0,6,18,4,2,6,0,5,0,10,18,5,0,286203,39.81886132134828,56.34258139235205,2.997219135830858,104.72354013867282
8022,0,0,2,3,0,0,0,5,5,6,2,5,0,6,21,3,5,6,0,5,0,6,21,5,0,61237.8,0.1611102166403842,50.39591385214852,1.1759713734347659,192.0335762282064
8023,0,0,1,2,0,0,0,5,10,7,1,5,0,6,20,2,10,6,0,5,0,7,20,5,0,232174,103.3261022937461,-13.60616338,2.648073276441731,114.05554784091807
8024,0,0,1,2,0,0,0,5,6,6,1,5,0,6,23,2,6,6,0,5,0,6,23,5,0,42171.9,-9.338125195,172.4890041614999,2.990807232,709.1943288744069
8025,0,0,2,2,0,0,0,5,9,8,2,5,0,6,9,2,9,6,0,5,0,8,9,5,0,199752,92.90294387439708,23.56643923231993,3.182150405,159.3050585052475
8026,0,0,4,1,0,0,0,5,0,9,4,5,0,6,15,1,0,6,0,5,0,9,15,5,0,72706.2,20.72982693562491,17.02955405717459,3.194703010575146,439.3989798084821
8027,0,0,3,1,0,0,0,5,8,1,3,5,0,6,13,1,8,6,0,5,0,1,13,5,0,163941,75.35867378050563,24.76898546584306,2.557398023806342,155.9950240517224
8028,0,0,4,1,0,0,0,5,2,6,4,5,0,6,13,1,2,6,0,5,0,6,13,5,0,191083,71.26116851069474,37.46480976483944,2.8398359183920694,148.61792615732796
8029,0,0,1,2,0,0,0,5,10,1,1,5,0,6,19,2,10,6,0,5,0,1,19,5,0,171466,35.31605234996669,-13.62467136,2.543648358715405,148.34709847523152
8030,0,0,1,4,0,0,0,5,10,6,1,5,0,6,15,4,10,6,0,5,0,6,15,5,0,171321,33.30737993574432,-22.93929244,3.951616716280708,230.65571157538818
8031,0,0,0,4,0,0,0,5,7,1,0,5,0,6,3,4,7,6,0,5,0,1,3,5,0,251330,55.71938128114481,54.60316433986954,2.485787987660775,98.90534308123881
8032,0,0,2,1,0,0,0,5,5,5,2,5,0,6,11,1,5,6,0,5,0,5,11,5,0,115343,73.27242623242817,44.67594791561383,3.422624340282827,296.7344650549081
8033,0,0,0,2,0,0,0,5,10,2,0,5,0,6,0,2,10,6,0,5,0,2,0,5,0,226158,90.36662221455686,44.19201899483977,2.516706727548895,111.28090660285707
8034,0,0,0,4,0,0,0,5,10,4,0,5,0,6,10,4,10,6,0,5,0,4,10,5,0,233951,97.65941376885152,27.08417495,2.253346827409875,96.31704191945641
8035,0,0,4,3,0,0,0,5,9,0,4,5,0,6,13,3,9,6,0,5,0,0,13,5,0,227329,72.85099279112784,37.74774792034707,2.666538492972657,117.29865054492198
8036,0,0,0,4,0,0,0,5,3,5,0,5,0,6,2,4,3,6,0,5,0,5,2,5,0,203666,98.90056864,-6.896714994,2.545143000912598,124.96651384681772
8037,0,0,3,0,0,0,0,5,8,10,3,5,0,6,18,0,8,6,0,5,0,10,18,5,0,161638,42.04117774166228,25.81508628888514,2.362313687217927,146.14841109256037
8038,0,0,0,4,0,0,0,5,7,6,0,5,0,6,6,4,7,6,0,5,0,6,6,5,0,275609,90.73081728470207,29.40538860985061,2.463561667944388,89.38611104660545
8039,0,0,4,0,0,0,0,5,10,7,4,5,0,6,8,0,10,6,0,5,0,7,8,5,0,201149,88.17324382250148,33.61162912572711,2.487157382376954,123.64751415005563
8040,0,0,3,0,0,0,0,5,3,6,3,5,0,6,12,0,3,6,0,5,0,6,12,5,0,71174.9,76.95136788620238,2.907874637430641,0.8364014140332858,117.51353553475818
8041,0,0,3,1,0,0,0,5,4,7,3,5,0,6,19,1,4,6,0,5,0,7,19,5,0,46110.5,36.56330166951013,-16.78829083,2.437082432158576,528.5309056
8042,0,0,3,1,0,0,0,5,3,8,3,5,0,6,13,1,3,6,0,5,0,8,13,5,0,166031,77.12864201147005,-25.39825129,2.496642557425378,150.37207253015268
8043,0,0,3,1,0,0,0,5,5,0,3,5,0,6,5,1,5,6,0,5,0,0,5,5,0,234140,87.89856959807344,18.28020578191623,2.4930913700827717,106.47866106102211
8044,0,0,0,1,0,0,0,5,5,0,0,5,0,6,12,1,5,6,0,5,0,0,12,5,0,186760,85.02081789341526,44.89477144883637,2.490298706169859,133.3421881650171
8045,0,0,1,4,0,0,0,5,7,6,1,5,0,6,9,4,7,6,0,5,0,6,9,5,0,244791,85.00932369,54.73623533,3.4109508282510332,139.34134948797274
8046,0,0,0,0,0,0,0,5,2,8,0,5,0,6,22,0,2,6,0,5,0,8,22,5,0,247913,42.40685793192813,55.58406458593644,3.127409545909932,126.14947767603684
8047,0,0,1,1,0,0,0,5,9,8,1,5,0,6,20,1,9,6,0,5,0,8,20,5,0,43714,98.33864936888048,-19.49685817,5.689416753436092,1301.5090711067603
8048,0,0,2,3,0,0,0,5,6,7,2,5,0,6,19,3,6,6,0,5,0,7,19,5,0,30243.4,44.98257096227105,-106.1043416,1.04182749,344.4809412412823
8049,0,0,3,4,0,0,0,5,3,4,3,5,0,6,12,4,3,6,0,5,0,4,12,5,0,179495,97.87833741547115,-39.96848242,1.8793107185980589,104.6998923980088
8050,0,0,1,3,0,0,0,5,2,2,1,5,0,6,22,3,2,6,0,5,0,2,22,5,0,220664,42.49583558218707,51.93540921892741,2.491419805,112.90558520227314
